"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-01",,,"71",",,7","49",",,7","49",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-02",,,"62",",,7","47",",,7","54",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-03",,,"61",",,7","47",",,7","51",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-04",,,"72",",,7","45",",,7","57",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-05",,,"83",",,7","52",",,7","63",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-06",,,"86",",,7","59",",,7","59",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-07",,,"86",",,7","59",",,7","70",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-08",,,"86",",,7","70",",,7","70",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-09",,,"87",",,7","70",",,7","71",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-10",,,"78",",,7","63",",,7","63",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-11",,,"75",",,7","60",",,7","60",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-12",,,"82",",,7","60",",,7","69",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-13",,,"88",",,7","62",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-14",,,"88",",,7","67",",,7","68",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-15",,,"70",",,7","61",",,7","64",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-16",,,"64",",,7","49",",,7","49",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-17",,,"62",",,7","44",",,7","44",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-18",,,"63",",,7","41",",,7","41",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-19",,,"68",",,7","41",",,7","50",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-20",,,"75",",,7","44",",,7","59",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-21",,,"84",",,7","59",",,7","70",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-22",,,"84",",,7","64",",,7","64",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-23",,,"87",",,7","61",",,7","61",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-24",,,"87",",,7","54",",,7","54",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-25",,,"87",",,7","54",",,7","54",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-26",,,"59",",S,7","54",",,7","59",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-27",,,"87",",,7","59",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-28",,,"89",",,7","70",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-29",,,"84",",,7","68",",,7","68",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-30",,,"85",",,7","68",",,7","74",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-05-31",,,"85",",,7","71",",,7","74",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-01",,,"86",",,7","67",",,7","71",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-02",,,"86",",,7","65",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-03",,,"86",",,7","71",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-04",,,"85",",,7","70",",,7","70",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-05",,,"86",",,7","64",",,7","64",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-06",,,"78",",,7","62",",,7","62",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-07",,,"84",",,7","60",",,7","60",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-08",,,"84",",,7","60",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-09",,,"77",",,7","64",",,7","64",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-10",,,"76",",,7","64",",,7","71",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-11",,,"79",",,7","66",",,7","70",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-12",,,"76",",,7","68",",,7","69",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-13",,,"84",",,7","64",",,7","71",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-14",,,"80",",,7","65",",,7","65",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-15",,,"86",",,7","56",",,7","64",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-16",,,"89",",,7","61",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-17",,,"91",",,7","72",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-18",,,"92",",,7","72",",,7","77",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-19",,,"93",",,7","76",",,7","76",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-20",,,"94",",,7","73",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-21",,,"93",",,7","71",",,7","71",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-22",,,"92",",,7","71",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-23",,,"92",",,7","70",",,7","70",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-24",,,"93",",,7","70",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-25",,,"87",",,7","72",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-26",,,"77",",,7","72",",,7","77",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-27",,,"91",",,7","73",",,7","81",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-28",,,"90",",,7","71",",,7","76",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-29",,,"86",",,7","73",",,7","78",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-06-30",,,"85",",,7","75",",,7","75",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-01",,,"87",",,7","75",",,7","80",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-02",,,"93",",,7","68",",,7","68",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-03",,,"85",",,7","62",",,7","62",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-04",,,"77",",,7","58",",,7","58",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-05",,,"81",",,7","58",",,7","58",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-06",,,"84",",,7","58",",,7","65",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-07",,,"88",",,7","64",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-08",,,"92",",,7","72",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-09",,,"88",",,7","73",",,7","76",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-10",,,"88",",,7","71",",,7","76",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-11",,,"89",",,7","62",",,7","83",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-12",,,"91",",,7","66",",,7","79",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-13",,,"90",",,7","68",",,7","82",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-14",,,"97",",,7","75",",,7","75",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-15",,,"87",",,7","69",",,7","70",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-16",,,"79",",,7","58",",,7","58",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-17",,,"76",",,7","58",",,7","58",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-18",,,"80",",,7","58",",,7","58",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-19",,,"81",",,7","58",",,7","64",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-20",,,"81",",,7","64",",,7","67",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-21",,,"85",",,7","65",",,7","67",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-22",,,"90",",,7","67",",,7","80",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-23",,,"94",",,7","71",",,7","82",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-24",,,"87",",,7","75",",,7","75",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-25",,,"80",",,7","68",",,7","68",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-26",,,"83",",,7","61",",,7","76",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-27",,,"93",",,7","68",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-28",,,"90",",,7","70",",,7","77",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-29",,,"95",",,7","59",",,7","59",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-30",,,"82",",,7","57",",,7","64",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-07-31",,,"82",",,7","62",",,7","62",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-01",,,"84",",,7","62",",,7","63",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-02",,,"89",",,7","63",",,7","67",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-03",,,"84",",,7","67",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-04",,,"78",",,7","68",",,7","78",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-05",,,"88",",,7","67",",,7","78",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-06",,,"86",",,7","67",",,7","78",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-07",,,"90",",,7","70",",,7","77",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-08",,,"84",",,7","72",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-09",,,"75",",,7","68",",,7","70",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-10",,,"85",",,7","69",",,7","69",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-11",,,"89",",,7","69",",,7","74",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-12",,,"89",",,7","70",",,7","70",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-13",,,"81",",,7","61",",,7","61",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-14",,,"83",",,7","60",",,7","60",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-15",,,"84",",,7","60",",,7","60",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-16",,,"84",",,7","60",",,7","61",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-17",,,"83",",,7","61",",,7","68",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-18",,,"82",",,7","68",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-19",,,"82",",,7","72",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-20",,,"89",",,7","71",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-21",,,"91",",,7","71",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-22",,,"90",",,7","72",",,7","80",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-23",,,"90",",,7","74",",,7","75",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-24",,,"91",",,7","74",",,7","74",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-25",,,"90",",,7","72",",,7","81",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-26",,,"93",",,7","73",",,7","77",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-27",,,"93",",,7","73",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-28",,,"93",",,7","73",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-29",,,"91",",,7","73",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-30",,,"93",",,7","72",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-08-31",,,"87",",,7","72",",,7","72",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-01",,,"79",",,7","72",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-02",,,"88",",,7","73",",,7","79",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-03",,,"88",",,7","70",",,7","75",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-04",,,"88",",,7","69",",,7","78",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-05",,,"91",",,7","71",",,7","76",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-06",,,"93",",,7","74",",,7","74",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-07",,,"87",",,7","61",",,7","61",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-08",,,"82",",,7","60",",,7","60",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-09",,,"84",",,7","59",",,7","59",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-10",,,"85",",,7","59",",,7","70",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-11",,,"85",",,7","70",",,7","70",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-12",,,"70",",,7","59",",,7","59",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-13",,,"71",",,7","59",",,7","60",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-14",,,"71",",,7","41",",,7","41",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-15",,,"72",",,7","41",",,7","56",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-16",,,"75",",,7","53",",,7","64",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-17",,,"71",",,7","54",",,7","54",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-18",,,"73",",,7","53",",,7","55",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-19",,,"76",",,7","55",",,7","61",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-20",,,"79",",,7","56",",,7","65",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-21",,,"84",",,7","62",",,7","73",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-22",,,"81",",,7","63",",,7","63",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-23",,,"72",",,7","46",",,7","46",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-24",,,"77",",,7","46",",,7","49",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-25",,,"81",",,7","49",",,7","53",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-26",,,"82",",,7","53",",,7","59",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-27",,,"84",",,7","59",",,7","63",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-28",,,"84",",,7","60",",,7","67",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-29",,,"85",",,7","64",",,7","66",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-09-30",,,"86",",,7","66",",,7","67",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-01",,,"84",",,7","58",",,7","66",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-02",,,"86",",,7","58",",,7","68",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-03",,,"88",",,7","63",",,7","71",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-04",,,"79",",,7","45",",,7","45",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-05",,,"60",",,7","37",",,7","37",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-06",,,"66",",,7","37",",,7","52",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-07",,,"71",",,7","52",",,7","53",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-08",,,"75",",,7","53",",,7","54",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-09",,,"75",",,7","50",",,7","50",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-10",,,"75",",,7","50",",,7","53",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-11",,,"75",",,7","51",",,7","51",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-12",,,"69",",,7","51",",,7","52",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-13",,,"75",",,7","52",",,7","53",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-14",,,"79",",,7","53",",,7","66",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-15",,,"70",",,7","55",",,7","55",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-16",,,"59",",,7","54",",,7","54",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-17",,,"60",",,7","54",",,7","54",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-18",,,"75",",,7","51",",,7","62",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-19",,,"62",",,7","54",",,7","54",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-20",,,"61",",,7","49",",,7","49",",,7"
"USC00154955","LOUISVILLE UPPR GAGE, KY US","38.27778","-85.79167","134.1","2014-10-21",,,"49",",,7","46",",,7","46",",,7"
